ï..customerID,Cust_ID,Gender,DOB,Age,SeniorCitizen,Dependents,Partner,Tenure,Mobile_Service,Dual_Sim,Internet_Mode,VOD_Streaming,Plan,PaymentMethod,Per_Month_Charge,Var_Charge,TotalCharges,Churn
8242-JSVBO,QB16,Male,12/12/1979,39,0,No,No,26,Yes,No,DSL,No,Month-to-month,Bank transfer (automatic),364,65,429,No
2479-BRAMR,SS71,Male,10/15/1958,60,1,No,Yes,9,Yes,Yes,Fiber optic,No,Month-to-month,Bank transfer (automatic),606,76,682,Yes
9541-ZPSEA,RH51,Male,10/31/1990,28,0,Yes,Yes,25,Yes,No,Fiber optic,No,Two year,Credit card (automatic),655,51,706,No
2665-NPTGL,MX39,Female,1/1/1959,60,1,No,Yes,10,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),217,76,293,No
1139-WUOAH,FP44,Male,4/9/1993,26,0,No,No,37,No,No phone service,DSL,Yes,Two year,Credit card (automatic),706,51,757,No
4693-VWVBO,FZ32,Female,5/22/1986,33,0,No,No,17,Yes,No,No,No internet service,Month-to-month,Electronic check,238,93,331,No
7434-SHXLS,CW73,Female,4/28/1992,27,0,No,No,36,Yes,No,No,No internet service,Month-to-month,Mailed check,848,84,932,Yes
6937-GCDGQ,ZX50,Male,4/7/1975,44,0,Yes,Yes,13,Yes,No,DSL,No,One year,Bank transfer (automatic),629,91,720,No
0988-JRWWP,ZS30,Female,3/6/1974,45,0,No,No,7,Yes,No,DSL,No,Month-to-month,Electronic check,213,72,285,No
5075-JSDKI,OR34,Female,10/26/1998,20,0,No,No,22,Yes,Yes,No,No internet service,Two year,Electronic check,430,70,500,No
7908-QCBCA,HX99,Female,6/6/1966,53,0,No,Yes,9,Yes,No,Fiber optic,No,Month-to-month,Mailed check,726,93,819,Yes
8644-XYTSV,DP96,Male,3/9/1986,33,0,No,Yes,12,No,No phone service,DSL,No,Month-to-month,Bank transfer (automatic),598,55,653,No
6711-FLDFB,RV83,Female,10/23/1965,53,0,No,No,27,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,974,82,1056,Yes
3873-WOSBC,ZG65,Male,11/18/1977,41,0,No,Yes,8,Yes,Yes,No,No internet service,Two year,Credit card (automatic),907,60,967,No
7465-ZZRVX,KI22,Male,1/13/1973,46,0,No,No,32,Yes,No,Fiber optic,No,Month-to-month,Electronic check,528,96,624,No
7975-JMZNT,HB17,Male,1/18/1976,43,0,No,Yes,40,Yes,Yes,DSL,Yes,Two year,Bank transfer (automatic),874,52,926,No
7251-XFOIL,ZM48,Female,11/19/1977,41,0,No,No,19,Yes,Yes,Fiber optic,Yes,Month-to-month,Mailed check,610,77,687,No
4116-IQRFR,DZ48,Male,5/15/1982,37,0,Yes,Yes,10,Yes,Yes,No,No internet service,One year,Credit card (automatic),452,55,507,No
3714-JTVOV,CI71,Female,6/3/1955,64,1,No,Yes,10,Yes,No,Fiber optic,No,Month-to-month,Credit card (automatic),841,97,938,Yes
8259-DZLIZ,QI20,Female,10/12/1976,42,0,Yes,Yes,30,Yes,Yes,DSL,No,One year,Bank transfer (automatic),551,65,616,No
0442-ZXKVS,UD38,Female,7/8/1956,62,1,No,Yes,29,Yes,Yes,Fiber optic,Yes,One year,Bank transfer (automatic),862,92,954,No
7853-WNZSY,PW72,Male,6/21/1980,38,0,No,No,14,Yes,No,No,No internet service,Month-to-month,Credit card (automatic),681,89,770,No
3120-FAZKD,YY77,Male,3/8/1956,63,0,Yes,Yes,4,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),820,78,898,No
8606-OEGQZ,PL51,Female,5/6/1970,49,0,Yes,No,36,Yes,Yes,No,No internet service,Two year,Credit card (automatic),770,84,854,No
0225-ZORZP,VA42,Male,11/10/1962,56,0,No,No,31,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,273,90,363,No
4702-IOQDC,JW58,Female,1/10/1991,28,0,No,No,33,Yes,No,Fiber optic,No,Month-to-month,Electronic check,963,90,1053,Yes
9489-JMTTN,HP50,Female,8/23/1988,30,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Two year,Credit card (automatic),432,64,496,No
0575-CUQOV,YL31,Male,7/1/1958,60,1,No,Yes,3,Yes,No,Fiber optic,Yes,One year,Electronic check,362,90,452,No
0967-BMLBD,FK32,Female,10/18/1968,50,0,Yes,Yes,8,Yes,No,No,No internet service,One year,Mailed check,463,76,539,No
6178-KFNHS,EP28,Female,3/1/1975,44,0,Yes,No,19,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,901,62,963,Yes
2830-LEWOA,YY14,Male,3/26/1958,61,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,One year,Credit card (automatic),543,84,627,No
5006-MXVRN,WA40,Female,7/20/1999,19,0,No,No,31,Yes,No,No,No internet service,Two year,Credit card (automatic),870,76,946,No
1264-BYWMS,LO39,Male,4/22/1980,39,0,No,No,14,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,366,61,427,Yes
9658-WYUFB,FO96,Female,4/18/1970,49,0,No,No,12,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,503,59,562,Yes
8327-WKMIE,DX55,Male,10/30/1990,28,0,No,No,9,Yes,No,No,No internet service,One year,Credit card (automatic),768,99,867,No
6917-FIJHC,HS87,Female,12/9/1986,32,0,No,Yes,40,Yes,Yes,No,No internet service,Two year,Mailed check,871,68,939,No
5329-KRDTM,BR48,Male,10/24/1956,62,1,No,Yes,33,Yes,Yes,DSL,No,Two year,Credit card (automatic),401,92,493,No
7797-EJMDP,WQ27,Female,2/3/1960,59,0,No,No,5,Yes,No,DSL,Yes,Month-to-month,Bank transfer (automatic),417,86,503,No
3530-VWVGU,SX28,Female,12/5/1977,41,0,Yes,Yes,40,Yes,No,No,No internet service,Month-to-month,Mailed check,908,73,981,No
2013-SGDXK,PZ43,Female,12/7/1993,25,0,No,No,9,Yes,No,Fiber optic,No,Month-to-month,Electronic check,278,81,359,Yes
6368-NWMCE,TW67,Female,6/17/1969,50,0,No,No,4,Yes,Yes,DSL,Yes,Month-to-month,Credit card (automatic),632,54,686,No
3633-CDBUW,VK30,Male,7/8/1976,42,0,Yes,No,9,Yes,No,DSL,Yes,One year,Electronic check,202,94,296,No
0707-HOVVN,QI41,Female,6/23/1955,63,1,No,No,3,Yes,Yes,DSL,No,Two year,Bank transfer (automatic),778,52,830,No
8580-QVLOC,HR53,Female,5/15/1955,64,1,Yes,Yes,17,Yes,Yes,DSL,Yes,Two year,Credit card (automatic),502,79,581,Yes
3956-MGXOG,CG67,Female,12/27/1995,23,0,No,No,24,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,370,67,437,No
9274-UARKJ,NR66,Female,6/6/1982,37,0,No,No,3,Yes,No,Fiber optic,No,Month-to-month,Bank transfer (automatic),227,98,325,No
4077-HWUYD,AP82,Male,12/25/1976,42,0,Yes,Yes,27,Yes,Yes,DSL,Yes,Two year,Bank transfer (automatic),829,86,915,No
2012-NWRPA,UC14,Female,9/26/1955,63,1,No,Yes,31,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,921,72,993,Yes
8808-ELEHO,LO30,Male,2/18/1958,61,1,No,No,10,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,461,87,548,Yes
0103-CSITQ,FG21,Female,6/6/1999,20,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,One year,Bank transfer (automatic),371,67,438,No
3506-LCJDC,ZT84,Male,12/17/1975,43,0,Yes,Yes,24,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),475,84,559,Yes
8671-KKKOS,NH62,Female,3/18/1973,46,0,No,Yes,36,No,No phone service,DSL,No,Month-to-month,Electronic check,926,68,994,No
7305-ZWMAJ,TJ55,Male,7/17/1960,58,0,No,Yes,34,Yes,No,No,No internet service,One year,Credit card (automatic),310,95,405,No
9518-XXBXE,NW14,Male,8/19/1958,60,1,No,Yes,5,Yes,No,Fiber optic,No,Month-to-month,Electronic check,322,52,374,No
3934-HXCFZ,KA37,Male,12/10/1970,48,0,No,Yes,28,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,853,51,904,Yes
6578-KRMAW,MZ67,Male,6/15/1997,22,0,No,No,37,Yes,No,Fiber optic,Yes,Month-to-month,Credit card (automatic),889,89,978,No
4860-IJUDE,WT24,Male,4/15/1988,31,0,No,No,13,Yes,No,Fiber optic,No,Month-to-month,Credit card (automatic),252,72,324,No
7666-WKRON,QG98,Female,11/16/1963,55,0,No,No,36,Yes,No,Fiber optic,No,Two year,Electronic check,764,99,863,Yes
9688-YGXVR,WN25,Female,1/11/1984,35,0,No,No,17,Yes,No,Fiber optic,No,Month-to-month,Credit card (automatic),566,91,657,No
0423-UDIJQ,CM84,Male,9/18/1955,63,1,No,No,23,Yes,No,DSL,No,Month-to-month,Mailed check,774,76,850,No
1945-XISKS,JU70,Female,12/17/1998,20,0,No,Yes,29,Yes,No,No,No internet service,Two year,Mailed check,819,65,884,No
4910-AQFFX,YG66,Male,6/21/1955,63,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Month-to-month,Bank transfer (automatic),804,77,881,Yes
2154-KVJFF,GG34,Female,5/5/1985,34,0,No,No,14,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,989,68,1057,Yes
5360-LJCNJ,CY46,Female,1/6/1977,42,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,Two year,Bank transfer (automatic),579,55,634,No
2607-FBDFF,TF54,Male,7/10/1986,32,0,No,No,20,Yes,No,DSL,No,Month-to-month,Credit card (automatic),614,51,665,No
9647-ERGBE,DY44,Female,6/17/1990,29,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,640,69,709,Yes
3428-XZMAZ,PK34,Male,8/17/1981,37,0,No,No,28,Yes,No,Fiber optic,No,Month-to-month,Electronic check,829,100,929,Yes
1100-DDVRV,OF53,Male,12/19/1964,54,0,No,Yes,10,No,No phone service,DSL,Yes,Month-to-month,Mailed check,260,56,316,No
0378-TOVMS,YA25,Female,1/15/1997,22,0,No,No,13,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,710,60,770,Yes
4355-HBJHH,OH42,Male,3/21/1986,33,0,Yes,Yes,18,Yes,Yes,DSL,Yes,Two year,Electronic check,541,57,598,Yes
6728-WYQBC,FT59,Male,4/22/1962,57,0,No,No,2,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),772,95,867,No
9058-CBREO,YI15,Female,4/26/1957,62,1,No,No,12,Yes,Yes,DSL,No,Month-to-month,Mailed check,931,96,1027,Yes
9029-FEGVJ,HJ64,Female,8/10/1955,63,1,No,Yes,22,Yes,Yes,Fiber optic,No,Month-to-month,Mailed check,435,63,498,No
7216-KAOID,CM19,Male,12/6/1966,52,0,Yes,Yes,20,Yes,No,No,No internet service,One year,Bank transfer (automatic),491,78,569,No
0318-QUUOB,HB58,Male,1/28/1993,26,0,No,Yes,31,Yes,No,Fiber optic,No,Month-to-month,Electronic check,376,94,470,Yes
6145-NNPNO,HE41,Female,12/22/1961,57,0,No,No,34,Yes,No,DSL,No,Month-to-month,Bank transfer (automatic),968,99,1067,No
5520-FVEWJ,PC33,Female,8/7/1978,40,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,321,77,398,Yes
5339-TJFEK,FI58,Male,2/2/1971,48,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,983,77,1060,No
5572-ZDXHY,GB13,Female,6/15/1958,61,0,No,No,25,Yes,No,Fiber optic,Yes,Month-to-month,Mailed check,434,88,522,Yes
2074-GUHPQ,PM10,Female,8/20/1959,59,0,Yes,No,31,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),368,54,422,No
4625-XMOYM,CW36,Female,5/16/1991,28,0,Yes,Yes,34,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),441,100,541,No
5827-MWCZK,TX34,Male,12/25/1976,42,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),734,60,794,No
1385-TQOZW,PW44,Female,5/15/1964,55,0,No,No,39,Yes,No,No,No internet service,Month-to-month,Credit card (automatic),200,77,277,No
5914-XRFQB,AW42,Male,10/14/1989,29,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,Two year,Bank transfer (automatic),347,71,418,No
4329-YPDDQ,NE98,Male,9/11/1968,50,0,No,No,37,Yes,No,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),606,90,696,No
4804-NCPET,DD64,Male,9/21/1972,46,0,Yes,Yes,3,Yes,No,No,No internet service,Two year,Mailed check,319,79,398,No
3750-CKVKH,QQ50,Male,5/7/1986,33,0,No,No,37,Yes,No,Fiber optic,No,Month-to-month,Electronic check,243,85,328,Yes
5944-UGLLK,TW79,Male,11/30/1981,37,0,No,No,18,No,No phone service,DSL,Yes,One year,Credit card (automatic),441,88,529,No
8063-GBATB,MT98,Female,10/7/1956,62,1,No,No,21,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,418,100,518,Yes
7787-BNTZM,HJ91,Male,12/31/1976,42,0,No,No,18,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),548,63,611,No
2252-ISRNH,FY31,Male,11/3/1973,45,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,One year,Electronic check,771,50,821,No
9415-TPKRV,TL47,Female,4/25/1978,41,0,Yes,Yes,2,Yes,Yes,DSL,No,Month-to-month,Electronic check,606,76,682,No
5322-TEUJK,UP31,Female,9/8/1985,33,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Two year,Bank transfer (automatic),230,53,283,No
4547-KQRTM,LG98,Female,6/24/1983,35,0,No,No,32,Yes,Yes,Fiber optic,No,Month-to-month,Bank transfer (automatic),759,71,830,Yes
4877-EVATK,QK48,Male,9/10/1994,24,0,No,No,15,Yes,No,No,No internet service,Month-to-month,Mailed check,564,65,629,Yes
1866-DIOQZ,AQ26,Female,11/17/1996,22,0,No,Yes,11,No,No phone service,DSL,Yes,One year,Bank transfer (automatic),389,57,446,No
8375-KVTHK,YQ69,Male,2/1/1980,39,0,No,Yes,1,Yes,No,Fiber optic,Yes,One year,Electronic check,723,63,786,No
2697-NQBPF,KI87,Male,1/11/1965,54,0,No,No,33,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,795,68,863,No
3709-OIJEA,AM64,Male,6/5/1973,46,0,No,No,1,Yes,No,Fiber optic,No,One year,Electronic check,379,86,465,No
7639-SUPCW,DK34,Female,2/4/1970,49,0,No,No,3,Yes,No,DSL,No,Month-to-month,Credit card (automatic),422,82,504,Yes
1386-ZIKUV,UK30,Male,10/8/1978,40,0,No,No,35,Yes,No,No,No internet service,Month-to-month,Mailed check,202,98,300,No
0599-XNYDO,NZ80,Female,2/15/1987,32,0,No,Yes,33,Yes,No,Fiber optic,No,Month-to-month,Bank transfer (automatic),318,99,417,No
6377-WHAOX,WC17,Female,7/24/1972,46,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,605,66,671,No
6855-VLGOS,HG52,Male,7/27/1977,41,0,Yes,Yes,1,Yes,No,No,No internet service,Two year,Electronic check,556,67,623,No
8999-XXGNS,XJ55,Female,7/1/1957,61,1,No,Yes,13,Yes,Yes,Fiber optic,Yes,One year,Credit card (automatic),833,56,889,No
8746-OQQRW,IP33,Male,8/13/1966,52,0,No,No,13,Yes,Yes,No,No internet service,Month-to-month,Mailed check,951,99,1050,No
3181-MIZBN,TE62,Male,8/31/1961,57,0,Yes,Yes,33,Yes,No,No,No internet service,Month-to-month,Electronic check,217,57,274,No
0471-ARVMX,UY67,Female,9/10/1957,61,1,No,Yes,6,Yes,Yes,Fiber optic,Yes,One year,Electronic check,459,97,556,No
7766-CLTIC,WH34,Female,9/27/1980,38,0,No,No,35,Yes,No,DSL,Yes,Month-to-month,Mailed check,464,52,516,No
5650-YLIBA,LJ77,Male,7/25/1982,36,0,No,No,30,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,443,64,507,No
0825-CPPQH,SD11,Female,12/4/1977,41,0,No,Yes,3,Yes,No,No,No internet service,Two year,Credit card (automatic),207,80,287,No
9084-OAYKL,QS76,Male,9/7/1968,50,0,No,No,9,Yes,No,No,No internet service,Two year,Mailed check,791,91,882,No
6122-LJADA,PC86,Male,12/17/1957,61,0,Yes,Yes,7,Yes,Yes,DSL,Yes,Two year,Credit card (automatic),528,92,620,No
2400-XIWIO,KT44,Female,12/22/1965,53,0,No,Yes,12,Yes,Yes,DSL,Yes,Two year,Electronic check,775,55,830,No
7524-VRLPL,KG36,Male,8/31/1957,61,1,No,No,3,Yes,Yes,DSL,Yes,Two year,Credit card (automatic),830,70,900,No
1069-XAIEM,HO26,Female,11/30/1956,62,1,No,No,7,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,860,84,944,Yes
7569-NMZYQ,EY97,Female,3/9/1968,51,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Two year,Bank transfer (automatic),420,78,498,No
5201-USSQZ,LM84,Female,9/21/1976,42,0,No,Yes,8,Yes,No,Fiber optic,Yes,Month-to-month,Credit card (automatic),200,77,277,No
2105-PHWON,AF44,Female,3/14/1967,52,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,Month-to-month,Credit card (automatic),417,85,502,No
1494-EJZDW,VI96,Female,12/9/1986,32,0,Yes,Yes,25,Yes,No,No,No internet service,Two year,Mailed check,587,92,679,No
4884-TVUQF,FK46,Female,3/13/1958,61,1,No,No,3,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),431,87,518,No
8003-EWNDZ,JE77,Female,8/10/1957,61,0,No,No,25,Yes,No,No,No internet service,Month-to-month,Electronic check,806,84,890,No
1897-RCFUM,GT56,Female,9/26/1959,59,0,Yes,Yes,5,Yes,Yes,No,No internet service,One year,Mailed check,501,84,585,No
9256-JTBNZ,CP48,Female,1/13/1993,26,0,No,No,8,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),791,56,847,No
4658-HCOHW,MH97,Female,7/18/1971,47,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,574,52,626,Yes
2211-RMNHO,KG50,Female,11/19/1957,61,0,Yes,Yes,11,Yes,Yes,DSL,Yes,Two year,Bank transfer (automatic),514,93,607,No
2432-TFSMK,VH37,Male,6/12/1979,40,0,No,No,6,Yes,Yes,Fiber optic,No,One year,Credit card (automatic),305,71,376,No
3440-JPSCL,RL25,Female,2/12/1993,26,0,No,No,23,Yes,No,Fiber optic,Yes,Month-to-month,Mailed check,393,51,444,Yes
4929-ROART,NS58,Male,8/17/1972,46,0,No,No,1,Yes,Yes,DSL,No,Month-to-month,Mailed check,626,57,683,No
1834-ABKHQ,DF64,Female,2/20/1961,58,0,Yes,Yes,35,Yes,No,DSL,No,One year,Bank transfer (automatic),447,84,531,No
1741-WTPON,ZA83,Male,2/24/1991,28,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Two year,Mailed check,262,53,315,No
3932-IJWDZ,YV56,Male,5/2/1987,32,0,No,No,31,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),391,60,451,No
1240-HCBOH,GL34,Female,6/10/1956,63,0,No,No,12,Yes,Yes,No,No internet service,Two year,Mailed check,787,71,858,No
3594-KADLU,IF48,Male,4/15/1995,24,0,No,Yes,31,No,No phone service,DSL,No,Month-to-month,Mailed check,910,52,962,No
8065-BVEPF,HF19,Male,8/19/1958,60,1,No,No,25,Yes,No,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),762,73,835,No
3796-ENZGF,OS68,Male,7/5/1962,56,0,No,Yes,13,Yes,Yes,DSL,Yes,Two year,Mailed check,715,94,809,No
1734-ZMNTZ,ET99,Female,10/5/1973,45,0,Yes,Yes,39,Yes,Yes,No,No internet service,Two year,Mailed check,451,59,510,No
2853-CWQFQ,NB62,Male,11/30/1979,39,0,Yes,No,12,Yes,No,DSL,Yes,Month-to-month,Mailed check,395,57,452,No
0813-TAXXS,HF33,Male,3/15/1996,23,0,No,No,25,Yes,Yes,DSL,Yes,Two year,Bank transfer (automatic),464,93,557,No
2519-TWKFS,DV75,Male,4/4/1991,28,0,Yes,Yes,11,Yes,Yes,DSL,No,One year,Mailed check,386,82,468,No
2889-FPWRM,TJ17,Male,10/27/1969,49,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,One year,Bank transfer (automatic),597,85,682,Yes
0626-QXNGV,SD45,Female,7/24/1981,37,0,No,Yes,2,Yes,Yes,No,No internet service,Two year,Credit card (automatic),267,70,337,No
6723-CEGQI,WR40,Female,7/2/1979,39,0,Yes,No,6,No,No phone service,DSL,No,Two year,Mailed check,230,60,290,No
6987-XQSJT,US13,Female,2/10/1959,60,1,No,No,11,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,290,99,389,Yes
4732-RRJZC,IZ42,Male,2/29/1984,35,0,Yes,Yes,37,Yes,No,No,No internet service,Month-to-month,Mailed check,645,64,709,No
9499-XPZXM,ZB45,Female,12/24/1965,53,0,No,Yes,26,Yes,Yes,DSL,No,Two year,Bank transfer (automatic),289,58,347,No
4338-EYCER,DC12,Male,2/23/1979,40,0,No,Yes,34,Yes,No,DSL,No,Month-to-month,Bank transfer (automatic),337,79,416,No
3007-FDPEA,TI47,Female,1/26/1974,45,0,No,No,36,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),276,74,350,No
6350-XFYGW,ZM16,Male,5/31/1955,64,1,No,No,8,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,294,76,370,No
4290-BSXUX,HY62,Male,1/17/1963,56,0,No,Yes,28,Yes,Yes,Fiber optic,No,Month-to-month,Bank transfer (automatic),210,56,266,Yes
8513-OLYGY,EC20,Male,10/26/1959,59,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),709,61,770,No
0311-QYWSS,WG47,Female,5/22/1961,58,0,No,No,26,Yes,No,DSL,No,Month-to-month,Electronic check,600,92,692,No
8705-DWKTI,TG64,Male,1/8/1960,59,0,No,No,14,Yes,No,Fiber optic,Yes,Month-to-month,Credit card (automatic),232,60,292,No
8755-IWJHN,JW39,Male,4/5/1958,61,1,No,Yes,27,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),534,63,597,No
0325-XBFAC,WX57,Male,1/19/1958,61,0,No,No,22,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,398,87,485,Yes
4480-QQRHC,EN81,Female,1/30/1955,64,1,No,No,18,Yes,No,Fiber optic,No,Month-to-month,Bank transfer (automatic),807,100,907,No
0929-PECLO,HB32,Female,2/4/1957,62,1,No,No,19,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),642,89,731,No
3680-CTHUH,SD76,Male,4/13/1962,57,0,No,No,18,Yes,Yes,Fiber optic,Yes,One year,Credit card (automatic),877,72,949,No
1202-KKGFU,PT72,Female,1/25/1996,23,0,No,Yes,23,Yes,No,DSL,No,Month-to-month,Bank transfer (automatic),405,59,464,No
6112-KTHFQ,SD54,Female,6/21/1960,58,0,No,No,22,Yes,No,No,No internet service,Month-to-month,Mailed check,377,53,430,No
1852-XEMDW,KA59,Male,12/24/1982,36,0,No,No,18,Yes,Yes,DSL,No,Month-to-month,Mailed check,855,75,930,No
2462-XIIJB,UF41,Male,3/28/1955,64,0,No,No,36,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,341,81,422,Yes
4760-XOHVN,QB28,Female,5/15/1957,62,0,Yes,Yes,27,Yes,No,No,No internet service,Month-to-month,Mailed check,470,71,541,Yes
1820-DJFPH,WS50,Female,10/30/1964,54,0,Yes,Yes,14,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),258,89,347,No
9426-SXNHE,DY45,Female,5/25/1965,54,0,No,No,40,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),545,87,632,No
9068-FHQHD,KY43,Female,4/15/1978,41,0,Yes,Yes,6,Yes,No,No,No internet service,Two year,Bank transfer (automatic),671,89,760,No
1269-FOYWN,PP63,Male,12/4/1990,28,0,Yes,Yes,2,Yes,No,No,No internet service,One year,Bank transfer (automatic),514,69,583,No
9470-YFUYI,QH45,Male,9/6/1957,61,1,No,Yes,10,Yes,No,DSL,No,One year,Bank transfer (automatic),339,84,423,No
7817-BOQPW,SA14,Female,8/28/1980,38,0,No,No,27,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,524,72,596,Yes
7402-EYFXX,JC68,Male,12/7/1956,62,1,No,No,22,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,428,86,514,No
1853-UDXBW,BF17,Male,2/2/1992,27,0,Yes,Yes,33,Yes,No,Fiber optic,No,Month-to-month,Electronic check,771,76,847,Yes
9895-VFOXH,MX76,Female,8/21/1962,56,0,No,No,8,No,No phone service,DSL,No,Month-to-month,Mailed check,284,98,382,No
5458-CQJTA,DZ37,Male,11/14/1991,27,0,Yes,Yes,29,Yes,No,DSL,Yes,Two year,Bank transfer (automatic),787,85,872,Yes
1230-QAJDW,LA58,Male,9/6/1984,34,0,No,No,8,Yes,Yes,DSL,No,Month-to-month,Mailed check,479,79,558,No
5701-ZIKJE,XR79,Male,10/1/1988,30,0,No,No,6,Yes,No,DSL,No,Month-to-month,Mailed check,530,68,598,No
5219-YIPTK,WG10,Female,6/21/1966,52,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,816,51,867,Yes
5032-MIYKT,ID37,Female,6/4/1992,27,0,No,No,36,Yes,No,Fiber optic,No,Month-to-month,Mailed check,230,52,282,No
7396-VJUZB,XI10,Male,6/23/1989,29,0,Yes,Yes,35,Yes,No,DSL,No,Month-to-month,Mailed check,603,70,673,No
9717-QEBGU,GO94,Male,6/26/1998,20,0,No,No,8,Yes,No,Fiber optic,No,Month-to-month,Electronic check,253,56,309,No
5172-RKOCB,HD11,Male,4/24/1965,54,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),948,93,1041,No
6509-TSGWN,LH87,Female,3/26/1956,63,0,Yes,Yes,21,Yes,Yes,No,No internet service,Month-to-month,Mailed check,757,75,832,No
3540-RZJYU,GI13,Female,7/21/1976,42,0,No,No,19,Yes,No,Fiber optic,No,Month-to-month,Electronic check,446,60,506,Yes
3178-CIFOT,KR88,Female,6/7/1995,24,0,No,No,38,Yes,No,No,No internet service,One year,Credit card (automatic),514,93,607,No
2091-MJTFX,KE60,Female,9/12/1956,62,0,Yes,Yes,3,No,No phone service,DSL,Yes,Month-to-month,Credit card (automatic),452,90,542,Yes
4530-NDRKU,SM76,Female,11/22/1976,42,0,Yes,Yes,12,Yes,No,No,No internet service,One year,Electronic check,246,78,324,No
5985-TBABQ,SH21,Female,7/2/1982,36,0,No,No,33,Yes,Yes,DSL,Yes,One year,Mailed check,901,55,956,No
9800-ONTFE,XM68,Female,7/24/1956,62,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Month-to-month,Bank transfer (automatic),744,100,844,No
6743-HHQPF,NM19,Male,1/19/1978,41,0,No,Yes,5,No,No phone service,DSL,No,Month-to-month,Credit card (automatic),501,69,570,No
8455-HIRAQ,XO21,Female,5/10/1993,26,0,No,No,10,Yes,No,DSL,No,Month-to-month,Mailed check,876,86,962,No
6616-AALSR,UO26,Female,9/26/1990,28,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),318,69,387,No
0883-EIBTI,ON51,Female,4/20/1959,60,0,No,No,16,Yes,No,No,No internet service,Month-to-month,Mailed check,420,57,477,Yes
